date;time;channel;ministry;subject;contactReason;outcome;pageTitle;forward;forwardCode
2023-09-06;13:01;WhatsApp;JENV;scheiden of uit elkaar gaan;Vraag;Beantwoord;Hoe lang betaal ik partneralimentatie?;;
2023-09-06;13:01;WhatsApp;JENV;politie;Vraag;Beantwoord;Aangifte doen bij de politie;;
2023-09-06;13:01;Inkomend telefoongesprek;OCW;voortgezet onderwijs;Vraag;Doorverwezen;Hoe zit het vwo in elkaar?;;
2023-09-06;13:02;Inkomend telefoongesprek;SZW;ontslag;Vraag;Doorgestuurd;Heb ik recht op een vergoeding als ik word ontslagen?;het Ministerie van Sociale Zaken en Werkgelegenheid;SZW
2023-09-06;13:02;E-mail;IENW;circulaire economie;Vraag;Geen actie;Nederland circulair in 2050;;
2023-09-06;13:03;WhatsApp;BUZA;paspoort en identiteitskaart;Vraag;Beantwoord;Moet ik mijn paspoort of identiteitskaart meenemen tijdens reizen naar het buitenland?;;
2023-09-06;13:03;Inkomend telefoongesprek;BZK;identificatieplicht;Vraag;Beantwoord;Wat moet ik als werkgever doen om te voldoen aan de identificatieplicht?;;
2023-09-06;13:05;Inkomend telefoongesprek;SZW;kwaliteit en integriteit overheidsinstanties;Vraag;Doorverwezen;Ministerie van Sociale Zaken en Werkgelegenheid (SZW);;
2023-09-06;13:07;Inkomend telefoongesprek;EZK;koopkracht;Vraag;Beantwoord;Hoe vraag ik tegemoetkoming aan voor de energiekosten bij een blokaansluiting?;;
2023-09-06;13:07;Inkomend telefoongesprek;VWS;zorgverzekering;Vraag;Beantwoord;Kan ik zorgtoeslag krijgen?;;
2023-09-06;13:08;Inkomend telefoongesprek;IENW;rijbewijs;Mening;Doorgestuurd;Hoe oud moet ik zijn voor rijles en rijexamen motor?;het Ministerie van Infrastructuur en Waterstaat;IENW
2023-09-06;13:08;Inkomend telefoongesprek;BZK;privacy en persoonsgegevens;Vraag;Beantwoord;Hoe kom ik aan een burgerservicenummer (BSN)?;;
2023-09-06;13:08;WhatsApp;SZW;kinderopvangtoeslag;Vraag;Beantwoord;Heb ik in het buitenland recht op kinderopvangtoeslag?;;
2023-09-06;13:09;Inkomend telefoongesprek;BUZA;coronavirus covid-19;Vraag;Doorverwezen;Coronavirus COVID-19;;
2023-09-06;13:09;Inkomend telefoongesprek;JENV;buitenlandse werknemers;Vraag;Doorverwezen;Mag ik personeel uit het buitenland in dienst nemen?;;
2023-09-06;13:13;E-mail;IENW;leefbaarheid;Mening;Doorgestuurd;Ik stook hout, hoe kan ik de overlast door houtrook beperken?;het Ministerie van Infrastructuur en Waterstaat;IENW
2023-09-06;13:13;Inkomend telefoongesprek;JENV;identiteitsfraude;Vraag;Beantwoord;Waar kan ik terecht met vragen over fraude als ik twijfel over een product of dienst?;;
2023-09-06;13:18;Inkomend telefoongesprek;SZW;bijbaan vakantiewerk en stage door jongeren;Vraag;Beantwoord;Wat voor werk mag ik doen als ik 13 of 14 jaar ben?;;
2023-09-06;13:19;Uitgaand telefoongesprek;IENW;voertuigen op de weg;Vraag;Beantwoord;Regels voor een gehandicaptenvoertuig met motor;;
2023-09-06;13:19;WhatsApp;HC;woning huren;Vraag;Doorverwezen;Hoeveel huur betaal ik maximaal voor mijn woning?;;
2023-09-06;13:20;WhatsApp;SZW;ontslag;Vraag;Beantwoord;Hoe hoog is de transitievergoeding als ik word ontslagen?;;
2023-09-06;13:20;Inkomend telefoongesprek;SZW;geboorteverlof partnerverlof;Vraag;Beantwoord;Geboorteverlof (partnerverlof);;
2023-09-06;13:21;E-mail;IENW;rijbewijs;Vraag;Onduidelijke vraag -> Terugbellen;Wanneer moet ik een medische keuring laten doen voor mijn autorijbewijs of motorrijbewijs?;;
2023-09-06;13:22;Inkomend telefoongesprek;JENV;slachtofferbeleid;Vraag;Beantwoord;Informatiepunt Detentieverloop (IDV);;
2023-09-06;13:23;Inkomend telefoongesprek;JENV;coronavirus covid-19;Vraag;Beantwoord;Coronavirus COVID-19;;
2023-09-06;13:24;Inkomend telefoongesprek;IENW;mobiliteit nu en in de toekomst;Vraag;Doorgestuurd;Grote werkgevers op weg naar schonere kilometers;het Ministerie van Infrastructuur en Waterstaat;IENW
2023-09-06;13:26;Inkomend telefoongesprek;VWS;geestelijke gezondheidszorg ggz;Geen Rijksoverheid;Geen actie;Geestelijke gezondheidszorg (GGZ);;
2023-09-06;13:26;Inkomend telefoongesprek;SZW;wajong;Vraag;Beantwoord;Wanneer heb ik recht op Wajong?;;
2023-09-06;13:27;WhatsApp;VWS;persoonsgebonden budget pgb;Vraag;Doorverwezen;Hoe weet ik of een persoonsgebonden budget (pgb) bij mij past?;;
2023-09-06;13:28;Inkomend telefoongesprek;VWS;zorg en ondersteuning thuis;Vraag;Beantwoord;Hoe krijg ik ondersteuning van de gemeente vanuit de Wmo?;;
2023-09-06;13:29;Inkomend telefoongesprek;OCW;onderwijs en internationalisering;Vraag;Doorverwezen;Hoe laat ik mijn buitenlandse diploma in Nederland waarderen of erkennen?;;
2023-09-06;13:29;Inkomend telefoongesprek;BUZA;internationaal maatschappelijk verantwoord ondernemen imvo;Vraag;Doorverwezen;Verbeteren internationaal maatschappelijk verantwoord ondernemen;;
2023-09-06;13:29;Inkomend telefoongesprek;VWS;zorgverzekering;Vraag;Doorverwezen;Wat gebeurt er als ik niet verzekerd ben voor de zorgverzekering?;;
2023-09-06;13:31;Inkomend telefoongesprek;FIN;kinderopvangtoeslag;Vraag;Beantwoord;Kinderopvangtoeslag;;
2023-09-06;13:31;Inkomend telefoongesprek;VWS;medicijnen;Vraag;Beantwoord;Welke medicijnen krijg ik vergoed?;;
2023-09-06;13:32;Inkomend telefoongesprek;DEF;defensieterreinen;Vraag;Beantwoord;Waar kan ik melding maken van geluidsoverlast van militaire vliegtuigen?;;
2023-09-06;13:32;Inkomend telefoongesprek;SZW;bijstand;Vraag;Beantwoord;Wat is de kostendelersnorm in de bijstand?;;
2023-09-06;13:32;E-mail;IENW;rijbewijs;Vraag;Beantwoord;Wanneer moet ik een medische keuring laten doen voor mijn autorijbewijs of motorrijbewijs?;;
2023-09-06;13:33;Inkomend telefoongesprek;VWS;rechten van mensen met een beperking;Vraag;Geen actie;Rechten van mensen met een beperking;;
2023-09-06;13:34;Inkomend telefoongesprek;OCW;voortgezet algemeen volwassenenonderwijs vavo;Vraag;Doorverwezen;Voortgezet algemeen volwassenenonderwijs (vavo);;
2023-09-06;13:35;Inkomend telefoongesprek;IENW;rijbewijs;Vraag;Beantwoord;Hoe vraag ik mijn eerste rijbewijs aan?;;
2023-09-06;13:38;Inkomend telefoongesprek;BZK;huis kopen;Vraag;Doorverwezen;Woning kopen: wat moet ik regelen?;;
2023-09-06;13:40;Inkomend telefoongesprek;SZW;werktijden;Vraag;Beantwoord;Wat zijn de wettelijke regels voor mijn werktijden en rusttijden?;;
2023-09-06;13:42;Inkomend telefoongesprek;VWS;werken in de zorg;Vraag;Beantwoord;Bijdragen en subsidies voor zorgopleidingen;;
2023-09-06;13:43;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Beantwoord;Testen op corona;;
2023-09-06;13:44;Inkomend telefoongesprek;DEF;-;Vraag;Beantwoord;Contact met het ministerie van Defensie;;
2023-09-06;13:44;Inkomend telefoongesprek;OCW;veilig leren en werken in het onderwijs;Vraag;Doorverwezen;Veilig leren en werken in het onderwijs;;
2023-09-06;13:45;E-mail;BUZA;ontwikkelingssamenwerking;Vraag;Doorverwezen;Financieringsmogelijkheden ontwikkelingssamenwerking;;
2023-09-06;13:45;E-mail;DEF;defensiepersoneel;Vraag;Doorverwezen;Defensiepersoneel;;
2023-09-06;13:47;Inkomend telefoongesprek;BZK;rijksoverheid;Vraag;Doorverwezen;Rijksvastgoedbedrijf;;
2023-09-06;13:48;E-mail;JENV;cybercrime en cybersecurity;Vraag;Doorverwezen;Cybersecurity verhogen;;
2023-09-06;13:48;Inkomend telefoongesprek;IENW;coronavirus covid-19;Vraag;Doorverwezen;Coronabewijs voor reizen naar het buitenland;;
2023-09-06;13:50;Inkomend telefoongesprek;JENV;ouderlijk gezag en voogdij;Vraag;Doorverwezen;Ouderlijk gezag en voogdij;;
2023-09-06;13:50;Inkomend telefoongesprek;DEF;defensiematerieel;Mening;Doorgestuurd;Ministerie van Defensie;het Ministerie van Defensie;DEF
2023-09-06;13:50;E-mail;OCW;archieven;Vraag;Onduidelijke vraag -> Terugbellen;CBG Centrum voor Familiegeschiedenis;;
2023-09-06;13:51;Inkomend telefoongesprek;OCW;hoger onderwijs;Vraag;Beantwoord;Collegegeld betalen voor studie aan hogeschool of universiteit;;
2023-09-06;13:52;Inkomend telefoongesprek;OCW;passend onderwijs;Vraag;Doorverwezen;Hoe worden leerlingen met dyscalculie begeleid op school?;;
2023-09-06;13:53;Inkomend telefoongesprek;BZK;gemeenten;Vraag;Beantwoord;Hoe kan ik mijn verhuizing doorgeven aan de gemeente?;;
2023-09-06;13:53;Inkomend telefoongesprek;DEF;paspoort en identiteitskaart;Vraag;Beantwoord;Wanneer en hoe kan ik een noodpaspoort krijgen?;;
2023-09-06;13:54;Inkomend telefoongesprek;OCW;studiefinanciering;Vraag;Beantwoord;Heb ik recht op een ov-chipkaart voor studenten?;;
2023-09-06;13:55;Inkomend telefoongesprek;FIN;belasting op auto en motor;Vraag;Doorverwezen;Motorrijtuigenbelasting (wegenbelasting);;
2023-09-06;13:56;E-mail;BZK;privacy en persoonsgegevens;Vraag;Doorverwezen;Wanneer moet ik mij in de Basisregistratie Personen (BRP) laten inschrijven als ingezetene?;;
2023-09-06;13:57;Inkomend telefoongesprek;BUZA;immigratie naar nederland;Vraag;Doorverwezen;Hoe vraag ik een visum voor Nederland aan?;;
2023-09-06;13:58;Inkomend telefoongesprek;DEF;krijgsmacht;Vraag;Doorverwezen;DienstenCentrum Human Resources (DC HR);;
2023-09-06;13:59;Inkomend telefoongesprek;VWS;kwaliteit van de zorg;Vraag;Doorverwezen;Wet toetreding zorgaanbieders (Wtza);;
2023-09-06;14:02;E-mail;OCW;leerplicht;Vraag;Doorverwezen;Welke maatregelen zijn er tegen spijbelen in het onderwijs?;;
2023-09-06;14:05;WhatsApp;OCW;onderwijs en internationalisering;Vraag;Doorgestuurd;Hoe laat ik mijn buitenlandse diploma in Nederland waarderen of erkennen?;het Ministerie van Onderwijs, Cultuur en Wetenschap;OCW
2023-09-06;14:05;Inkomend telefoongesprek;OCW;leerplicht;Vraag;Doorverwezen;Leerplicht;;
2023-09-06;14:05;WhatsApp;BUZA;luchtvaart;Vraag;Beantwoord;Welke bagage en souvenirs mag ik meenemen op reis?;;
2023-09-06;14:06;Inkomend telefoongesprek;VWS;medicijnen;Vraag;Beantwoord;Wat heb ik nodig als ik mijn medicijnen meeneem op reis?;;
2023-09-06;14:06;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Beantwoord;Testen op corona;;
2023-09-06;14:06;Inkomend telefoongesprek;IENW;voertuigen op de weg;Vraag;Beantwoord;Regels voor snorfietsen;;
2023-09-06;14:06;E-mail;OCW;hoger onderwijs;Vraag;Beantwoord;Hoeveel studiefinanciering kan ik krijgen nu de basisbeurs weer is ingevoerd?;;
2023-09-06;14:07;Inkomend telefoongesprek;SZW;ouderschapsverlof;Vraag;Doorverwezen;Hoe kan ik ouderschapsverlof aanvragen?;;
2023-09-06;14:09;Inkomend telefoongesprek;BUZA;brexit;Vraag;Beantwoord;Heb ik na de Brexit een visum nodig om naar het Verenigd Koninkrijk te reizen?;;
2023-09-06;14:11;Inkomend telefoongesprek;OCW;schooladvies en eindtoets basisschool;Vraag;Doorgestuurd;Eindtoets basisschool wordt doorstroomtoets;het Ministerie van Onderwijs, Cultuur en Wetenschap;OCW
2023-09-06;14:12;Inkomend telefoongesprek;IENW;asbest;Vraag;Doorverwezen;Stappenplan: wat moet ik doen bij asbest?;;
2023-09-06;14:12;Inkomend telefoongesprek;SZW;bijstand;Vraag;Doorverwezen;Waar kan ik mijn bijzondere bijstand regelen?;;
2023-09-06;14:12;E-mail;LNV;dierenwelzijn;Vraag;Doorverwezen;Registreren en chippen van hond;;
2023-09-06;14:13;WhatsApp;BZK;huurwoning zoeken;Mening;Doorgestuurd;Maatregelen tegen woningnood;het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties;BZK
2023-09-06;14:13;Inkomend telefoongesprek;JENV;nederlandse nationaliteit;Vraag;Beantwoord;Wanneer kan ik een dubbele nationaliteit hebben?;;
2023-09-06;14:16;Inkomend telefoongesprek;BZK;privacy en persoonsgegevens;Vraag;Beantwoord;Mogen organisaties mijn persoonsgegevens aan anderen doorgeven?;;
2023-09-06;14:19;E-mail;BUZA;uitkering meenemen naar buitenland;Vraag;Beantwoord;Wat moet ik regelen als ik ga emigreren?;;
2023-09-06;14:22;Inkomend telefoongesprek;BZK;overheidspersoneel;Vraag;Doorgestuurd;Salarisschalen en functies Rijksoverheid;het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties;BZK
2023-09-06;14:22;WhatsApp;OCW;werken in het onderwijs;Vraag;Doorgestuurd;Wanneer ben ik als leraar bevoegd of benoembaar in het voorgezet onderwijs?;het Ministerie van Onderwijs, Cultuur en Wetenschap;OCW
2023-09-06;14:26;Inkomend telefoongesprek;IENW;verkeersveiligheid;Vraag;Doorgestuurd;Welke verkeersborden en verkeersregels gelden in Nederland?;de Rijkswaterstaat Informatielijn;IENW-RIL
2023-09-06;14:27;E-mail;HC;woning huren;Vraag;Doorverwezen;Hoe zorg ik ervoor dat de verhuurder slecht onderhoud aanpakt?;;
2023-09-06;14:29;Inkomend telefoongesprek;VWS;vaccinaties;Vraag;Doorverwezen;Waar kan ik terecht als ik vragen heb over vaccineren?;;
2023-09-06;14:30;Inkomend telefoongesprek;IENW;rijbewijs;Vraag;Beantwoord;Wat moet ik doen als mijn rijbewijs is gestolen of als ik hem heb verloren?;;
2023-09-06;14:30;Inkomend telefoongesprek;SZW;pensioen;Vraag;Doorverwezen;Uw pensioen en AOW bekijken;;
2023-09-06;14:30;Inkomend telefoongesprek;EZK;overvallen straatroof en woninginbraak;Vraag;Doorverwezen;Regels cameratoezicht;;
2023-09-06;14:31;E-mail;BZK;woning huren;Vraag;Doorverwezen;Heb ik recht op huurbescherming?;;
2023-09-06;14:31;E-mail;BZK;privacy en persoonsgegevens;Vraag;Beantwoord;Wat is het burgerservicenummer (BSN)?;;
2023-09-06;14:33;Inkomend telefoongesprek;DEF;krijgsmacht;Vraag;Beantwoord;DienstenCentrum Human Resources (DC HR);;
2023-09-06;14:33;E-mail;JENV;immigratie naar nederland;Vraag;Beantwoord;Naar Nederland komen voor werk: wat moet ik regelen?;;
2023-09-06;14:34;Inkomend telefoongesprek;BZK;energie thuis;Vraag;Doorverwezen;Hoe kan ik mijn woning isoleren?;;
2023-09-06;14:35;WhatsApp;SZW;minimumloon;Vraag;Beantwoord;Heb ik recht op het minimumloon als ik stage loop?;;
2023-09-06;14:35;WhatsApp;BZK;woning huren;Vraag;Doorverwezen;Kan ik huurtoeslag krijgen?;;
2023-09-06;14:36;WhatsApp;SZW;pensioen;Vraag;Doorgestuurd;Pensioenakkoord: een transparanter en persoonlijker pensioenstelsel;het Ministerie van Sociale Zaken en Werkgelegenheid;SZW
2023-09-06;14:37;Inkomend telefoongesprek;VWS;zorgverzekering;Vraag;Beantwoord;Moet ik een boete betalen als ik niet op een ziekenhuisafspraak kom?;;
2023-09-06;14:38;WhatsApp;VWS;mantelzorg;Vraag;Beantwoord;Mantelzorg;;
2023-09-06;14:40;Inkomend telefoongesprek;HC;woning huren;Vraag;Doorverwezen;Woning huren;;
2023-09-06;14:41;E-mail;SZW;immigratie naar nederland;Vraag;Beantwoord;Moet ik al met mijn inburgering beginnen in het land van herkomst?;;
2023-09-06;14:43;WhatsApp;BUZA;vakantie en reizen;Vraag;Beantwoord;Nederlands document legaliseren met een apostille;;
2023-09-06;14:43;Inkomend telefoongesprek;BUZA;ambassades consulaten en overige vertegenwoordigingen;Vraag;Doorverwezen;;;
2023-09-06;14:46;E-mail;BZK;bouwregelgeving;Vraag;Doorgestuurd;Waar vind ik de regels voor brandveiligheid van gebouwen?;de Helpdesk Bouwregelgeving;BZK-HBR
2023-09-06;14:46;Inkomend telefoongesprek;HC;woning huren;Vraag;Beantwoord;Kan ik huurtoeslag krijgen?;;
2023-09-06;14:46;Inkomend telefoongesprek;BZK;privacy en persoonsgegevens;Vraag;Beantwoord;Wanneer moet ik mij in de Basisregistratie Personen (BRP) laten inschrijven als ingezetene?;;
2023-09-06;14:47;Inkomend telefoongesprek;BUZA;huwelijksdwang;Vraag;Beantwoord;Aanpak huwelijksdwang;;
2023-09-06;14:47;E-mail;SZW;koopkracht;Vraag;Doorverwezen;Hoe krijg ik geld terug van mijn energienota uit het Tijdelijk Noodfonds Energie?;;
2023-09-06;14:47;Inkomend telefoongesprek;IENW;opvang vluchtelingen uit oekraine;Vraag;Onduidelijke vraag -> Terugbellen;Aankomst, registratie en verblijf van vluchtelingen uit Oekraïne;;
2023-09-06;14:47;E-mail;IENW;openbaar vervoer ov;Vraag;Beantwoord;Waar kan ik terecht voor vragen over de ov-chipkaart?;;
2023-09-06;14:49;WhatsApp;OCW;onderwijs en internationalisering;Vraag;Beantwoord;Hoe laat ik mijn buitenlandse diploma in Nederland waarderen of erkennen?;;
2023-09-06;14:49;Inkomend telefoongesprek;VWS;eerstelijnszorg;Vraag;Doorverwezen;Hoe verander ik van huisarts?;;
2023-09-06;14:51;Inkomend telefoongesprek;JENV;aangifte geboorte en naamskeuze kind;Vraag;Doorverwezen;Achternaam wijzigen;;
2023-09-06;14:52;E-mail;RVB;rijksoverheid;Vraag;Doorgestuurd;Rijksvastgoedbedrijf;het Rijksvastgoedbedrijf;RVB
2023-09-06;14:53;Inkomend telefoongesprek;VWS;orgaandonatie en weefseldonatie;Vraag;Beantwoord;Hoe stel ik mijn lichaam na overlijden ter beschikking aan de wetenschap?;;
2023-09-06;14:53;Inkomend telefoongesprek;BZK;zakendoen met het rijk;Vraag;Beantwoord;Inkoopcategorieën en categorieplannen;;
2023-09-06;14:53;E-mail;BZK;arbeidsovereenkomst en cao;Vraag;Onduidelijke vraag -> Terugbellen;Wanneer vindt er een veiligheidsonderzoek plaats?;;
2023-09-06;14:55;Inkomend telefoongesprek;JENV;erkenning kind;Vraag;Beantwoord;Wanneer en waar kan ik mijn kind erkennen?;;
2023-09-06;14:56;Inkomend telefoongesprek;BZK;gemeenten;Vraag;Doorverwezen;Kan ik mijzelf laten inschrijven op een briefadres?;;
2023-09-06;14:56;Inkomend telefoongesprek;IENW;rijbewijs;Vraag;Beantwoord;Wat moet ik doen als mijn rijbewijs is gestolen of als ik hem heb verloren?;;
2023-09-06;14:58;Inkomend telefoongesprek;BUZA;vakantie en reizen;Vraag;Beantwoord;Nederlands document legaliseren met een apostille;;
2023-09-06;14:59;E-mail;SZW;werktijden;Vraag;Beantwoord;Werktijden;;
2023-09-06;14:59;Inkomend telefoongesprek;IENW;verkeersveiligheid;Vraag;Doorverwezen;Hoe vraag ik een gehandicaptenparkeerkaart aan?;;
2023-09-06;15:00;Inkomend telefoongesprek;OCW;studiefinanciering;Vraag;Beantwoord;Studiefinanciering;;
2023-09-06;15:00;Inkomend telefoongesprek;IENW;rijbewijs;Vraag;Beantwoord;Kan ik mijn buitenlandse rijbewijs omwisselen voor een Nederlands rijbewijs?;;
2023-09-06;15:01;E-mail;BZK;gezichtsbedekkende kleding in de media boerkaverbod;Vraag;Beantwoord;Gedeeltelijk verbod gezichtsbedekkende kleding;;
2023-09-06;15:01;Inkomend telefoongesprek;VWS;roken;Vraag;Doorgestuurd;Maatregelen overheid om roken te ontmoedigen;het Ministerie van Volksgezondheid, Welzijn en Sport;VWS
2023-09-06;15:01;Inkomend telefoongesprek;JENV;identiteitsfraude;Vraag;Doorverwezen;Waar kan ik terecht met vragen over fraude als ik twijfel over een product of dienst?;;
2023-09-06;15:02;E-mail;RVB;-;Vraag;Doorgestuurd;Rijksvastgoedbedrijf;het Rijksvastgoedbedrijf;RVB
2023-09-06;15:02;Inkomend telefoongesprek;JENV;rechtspraak en geschiloplossing;Vraag;Doorverwezen;Wat gebeurt er als ik moet terechtstaan voor een strafbaar feit?;;
2023-09-06;15:03;Inkomend telefoongesprek;JENV;curatele bewind en mentorschap;Vraag;Doorverwezen;Hoe kan ik curatele, bewind of mentorschap aanvragen?;;
2023-09-06;15:05;WhatsApp;JENV;straffen en maatregelen;Vraag;Doorverwezen;Overzicht Justitiële Gegevens (strafblad) opvragen;;
2023-09-06;15:05;E-mail;BZK;paspoort en identiteitskaart;Vraag;Doorverwezen;Hoe kan ik een paspoort of identiteitskaart aanvragen?;;
2023-09-06;15:06;Inkomend telefoongesprek;BUZA;immigratie naar nederland;Vraag;Doorverwezen;Hoe vraag ik een visum voor Nederland aan?;;
2023-09-06;15:07;Inkomend telefoongesprek;SZW;bijstand voor zelfstandigen bbz;Vraag;Beantwoord;Regels bijstand voor zelfstandigen (Bbz);;
2023-09-06;15:07;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Beantwoord;Testen op corona;;
2023-09-06;15:07;Inkomend telefoongesprek;OCW;basisonderwijs;Vraag;Beantwoord;Hoe kan ik een klacht indienen over school?;;
2023-09-06;15:08;Inkomend telefoongesprek;DEF;defensiepersoneel;Vraag;Beantwoord;Defensiepersoneel;;
2023-09-06;15:08;WhatsApp;SZW;bijstand;Vraag;Doorverwezen;Wanneer heb ik recht op bijzondere bijstand?;;
2023-09-06;15:08;Inkomend telefoongesprek;BZK;digitale overheid;Vraag;Doorverwezen;Welke informatie kan ik vinden op MijnOverheid?;;
2023-09-06;15:12;E-mail;JENV;immigratie naar nederland;Vraag;Beantwoord;Hoe vraag ik een verblijfsvergunning aan voor Nederland?;;
2023-09-06;15:13;Inkomend telefoongesprek;JENV;-;Vraag;Beantwoord;Franc Weerwind;;
2023-09-06;15:16;Inkomend telefoongesprek;BZK;-;Vraag;Doorgestuurd;Contact met het ministerie van Binnenlandse Zaken en Koninkrijksrelaties;het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties;BZK
2023-09-06;15:17;Inkomend telefoongesprek;VWS;infectieziekten;Vraag;Beantwoord;Rijksinstituut voor Volksgezondheid en Milieu (RIVM);;
2023-09-06;15:18;WhatsApp;SZW;arbeidsovereenkomst en cao;Vraag;Beantwoord;Welke contracten zijn er voor oproepkrachten?;;
2023-09-06;15:19;WhatsApp;LNV;natuur en biodiversiteit;Vraag;Beantwoord;Natuur en biodiversiteit;;
2023-09-06;15:19;Inkomend telefoongesprek;EZK;energie thuis;Vraag;Doorverwezen;Kan ik subsidie krijgen voor de isolatie van mijn huis?;;
2023-09-06;15:20;Inkomend telefoongesprek;BZK;wet open overheid woo;Vraag;Beantwoord;Bij welke organisaties kan ik een Woo-verzoek indienen?;;
2023-09-06;15:20;Inkomend telefoongesprek;JENV;scheiden of uit elkaar gaan;Vraag;Beantwoord;Wanneer heb ik een onderhoudsplicht?;;
2023-09-06;15:24;E-mail;SZW;uitkering meenemen naar buitenland;Klacht;Doorgestuurd;Bouw ik AOW op als ik in het buitenland ga wonen of werken?;het Ministerie van Sociale Zaken en Werkgelegenheid;SZW
2023-09-06;15:24;Inkomend telefoongesprek;EZK;koopkracht;Vraag;Beantwoord;Hoe vraag ik tegemoetkoming aan voor de energiekosten bij een blokaansluiting?;;
2023-09-06;15:25;Inkomend telefoongesprek;VWS;verpleeghuizen en zorginstellingen;Vraag;Beantwoord;Hoeveel eigen bijdrage voor zorg uit de Wet langdurige zorg (Wlz) betaal ik?;;
